,Date,Close,High,Low,Open,Volume,MA_10,EMA_10,RSI,BB_MA20,BB_Upper,BB_Lower,Lag_Close_1,Lag_Close_2
31,2010-02-16,6.106091499328613,6.114797130890145,6.049653595343914,6.062261931072785,543737600.0,5.91540412902832,5.968024723232375,47.36949461910303,6.013089656829834,6.407091011933225,5.619088301726443,6.015432357788086,5.9640960693359375
32,2010-02-17,6.0805745124816895,6.133409518567146,6.029839760013951,6.129807022476294,436396800.0,5.935487508773804,5.988488321277705,44.35258379124347,5.9943420648574826,6.331247675452003,5.657436454262962,6.106091499328613,6.015432357788086
33,2010-02-18,6.091980934143066,6.120800498836476,6.031640333801855,6.052954298333258,422825200.0,5.9465948104858395,6.007305159980498,54.66900185693265,5.981133031845093,6.276458369100546,5.685807694589639,6.0805745124816895,6.106091499328613
34,2010-02-19,6.054157733917236,6.100088769030145,6.037346482067324,6.05986208831077,415469600.0,5.975474262237549,6.015823809787177,64.55628958069784,5.971526622772217,6.241988957529844,5.70106428801459,6.091980934143066,6.0805745124816895
35,2010-02-22,6.016631603240967,6.079073672552898,5.97970721709501,6.074270744768748,390563600.0,5.990364265441895,6.015970681324229,59.00613435237329,5.975534296035766,6.246185261033902,5.704883331037631,6.054157733917236,6.091980934143066
36,2010-02-23,5.915764331817627,6.043950362897944,5.875237447688649,6.004023494054404,575094800.0,5.999190092086792,5.9977513450503,51.77408090505903,5.966513228416443,6.232213826040455,5.700812630792431,6.016631603240967,6.054157733917236
37,2010-02-24,6.023837566375732,6.047252993870826,5.9391800943049295,5.950888208864313,460566400.0,6.012609148025513,6.002494294382197,52.0999034366297,5.958587956428528,6.206009277913516,5.71116663494354,5.915764331817627,6.016631603240967
38,2010-02-25,6.064063549041748,6.08988063810001,5.910660852412726,5.925370645128962,665126000.0,6.03326301574707,6.013688704320297,67.6356981981982,5.949762010574341,6.165377884796609,5.734146136352074,6.023837566375732,5.915764331817627
39,2010-02-26,6.142714977264404,6.1592260152866105,6.064062490877757,6.075469993260385,507460800.0,6.051124906539917,6.037148026673771,66.7032003253272,5.957762289047241,6.189775765078838,5.725748813015644,6.064063549041748,6.023837566375732
40,2010-03-01,6.273904800415039,6.289214608983384,6.1676331572593055,6.176638997736886,550093600.0,6.076972150802613,6.080194712808546,74.4171185814709,5.9831743240356445,6.236913786393349,5.72943486167794,6.142714977264404,6.064063549041748
41,2010-03-02,6.269700050354004,6.329139622196792,6.236377368160948,6.302121307058688,566546400.0,6.093333005905151,6.1146502287259015,72.1948486433231,6.004368567466736,6.27969351763293,5.729043617300542,6.273904800415039,6.142714977264404
42,2010-03-03,6.284109115600586,6.300320345907853,6.242381811204635,6.2724018064465294,372052800.0,6.113686466217041,6.145460935430389,75.43852864568524,6.0245869874954225,6.320031404343349,5.729142570647496,6.269700050354004,6.273904800415039
43,2010-03-04,6.325539588928223,6.331843958836596,6.263097508461851,6.282611435180591,366041200.0,6.1370423316955565,6.178202508793631,73.36959001584688,6.041818571090698,6.365397642699151,5.718239499482245,6.284109115600586,6.269700050354004
44,2010-03-05,6.572903633117676,6.595418831543843,6.443216587189503,6.452523034874503,899620400.0,6.188916921615601,6.24996634957982,78.75496219630375,6.082195591926575,6.4578659198972845,5.706525263955865,6.325539588928223,6.284109115600586
45,2010-03-08,6.576806545257568,6.607126350756229,6.551889682123633,6.604725087573212,429889600.0,6.24493441581726,6.309391839703046,76.66663605140985,6.117649340629578,6.5391416120913455,5.6961570691678105,6.572903633117676,6.325539588928223
46,2010-03-09,6.695085525512695,6.754525104664099,6.541082432968052,6.553690767816571,920259200.0,6.322866535186767,6.379517964395709,81.50195676777652,6.16102831363678,6.63241584272054,5.689640784553019,6.576806545257568,6.572903633117676
47,2010-03-10,6.749721527099609,6.768934837871144,6.700489021494445,6.719401723473451,596218000.0,6.395454931259155,6.446827703069145,82.28703015368022,6.204032039642334,6.725448115385548,5.682615963899119,6.695085525512695,6.576806545257568
48,2010-03-11,6.769536972045898,6.769536972045898,6.704093611928879,6.72180588938946,405700400.0,6.46600227355957,6.505502115610373,85.74838719208677,6.24963264465332,6.802052250022822,5.6972130392838185,6.749721527099609,6.695085525512695
49,2010-03-12,6.802558422088623,6.836480726929872,6.777041140435703,6.8256732378859954,416323600.0,6.5319866180419925,6.559512353151872,89.45135075101297,6.291555762290955,6.8788941065531475,5.704217418028762,6.769536972045898,6.749721527099609
50,2010-03-15,6.719702243804932,6.76953476687634,6.611929577744894,6.7659330725627065,493502800.0,6.576566362380982,6.588637787816065,91.09860857864408,6.326769256591797,6.928670724668136,5.724867788515459,6.802558422088623,6.769536972045898
51,2010-03-16,6.738015651702881,6.753926278206962,6.679776890812714,6.729910434825474,446908000.0,6.623397922515869,6.615797399431849,90.19915186000323,6.35836546421051,6.9775863771355375,5.739144551285483,6.719702243804932,6.802558422088623
52,2010-03-17,6.728108406066895,6.798054872472256,6.702591525332249,6.751523830607335,450956800.0,6.6677978515625,6.6362175824564025,88.6981004458915,6.39074215888977,7.016486529647422,5.764997788132118,6.738015651702881,6.719702243804932
53,2010-03-18,6.7440185546875,6.754525434105099,6.682777323785952,6.727506713515324,342109600.0,6.709645748138428,6.655817759225693,87.80642534593251,6.4233440399169925,7.051487398139612,5.795200681694373,6.728108406066895,6.738015651702881
54,2010-03-19,6.671969413757324,6.761729592591132,6.641348601675991,6.748220634773556,559445600.0,6.719552326202392,6.658754423685989,77.03878702763217,6.454234623908997,7.06649718491888,5.841972062899114,6.7440185546875,6.728108406066895
55,2010-03-22,6.747021675109863,6.784547280903496,6.608929177296353,6.618535834987349,456419600.0,6.736573839187622,6.674803014853966,79.57578192862931,6.490754127502441,7.079806037996119,5.901702217008764,6.671969413757324,6.7440185546875
56,2010-03-23,6.85539436340332,6.868003102334355,6.727508130545306,6.77373937166875,602431200.0,6.752604722976685,6.707637805499303,81.70599773678305,6.537735629081726,7.081865883350527,5.993605374812925,6.747021675109863,6.671969413757324
57,2010-03-24,6.885714530944824,6.91063139830884,6.829876635210568,6.833779740676431,597780400.0,6.766204023361206,6.740015391943943,81.47757343602468,6.58082947731018,7.08891685828165,6.07274209633871,6.85539436340332,6.747021675109863
58,2010-03-25,6.804059505462647,6.933746977581992,6.792051183519106,6.932245536527236,542284400.0,6.7696562767028805,6.751659776220071,65.96179592223803,6.617829275131226,7.07242699363118,6.163231556631271,6.885714530944824,6.85539436340332
59,2010-03-26,6.931646347045898,6.963166991644838,6.861098653737633,6.873106976417425,640875200.0,6.782565069198609,6.784384607279312,70.9277113109585,6.6572758436203,7.073589890107433,6.240961797133167,6.804059505462647,6.885714530944824
60,2010-03-29,6.976375579833984,7.02080557362131,6.9532607603327214,6.994688673349031,540744400.0,6.808232402801513,6.819292056834707,68.16590583789305,6.692399382591248,7.090668163897042,6.294130601285453,6.931646347045898,6.804059505462647
61,2010-03-30,7.080243110656738,7.12917661218224,7.032210633912368,7.102758309079928,527310000.0,6.842455148696899,6.8667377029841665,70.06915225656874,6.732926535606384,7.114704821931395,6.351148249281374,6.976375579833984,6.931646347045898
62,2010-03-31,7.054726123809815,7.103059211352657,7.038515693314387,7.069436716729487,430659600.0,6.875116920471191,6.9009174158615565,67.19750918843333,6.771457386016846,7.116271601247435,6.426643170786257,7.080243110656738,6.976375579833984
63,2010-04-01,7.083844661712647,7.166699650975813,6.987180106760603,7.1270738048544615,603145200.0,6.909099531173706,6.934176915107209,67.04237510443849,6.8093726396560665,7.111906431924289,6.5068388473878445,7.054726123809815,7.080243110656738
64,2010-04-05,7.159497261047363,7.1600976770977685,7.047822280542541,7.054127049883586,684507600.0,6.95785231590271,6.975144250732692,76.88063330222641,6.838702321052551,7.157983374832899,6.519421267272204,7.083844661712647,7.054726123809815
65,2010-04-06,7.1910176277160645,7.212031384714835,7.114766403962342,7.150790559976982,447017200.0,7.00225191116333,7.014393955638759,77.24795155787167,6.869412875175476,7.200564223600962,6.53826152674999,7.159497261047363,7.083844661712647
66,2010-04-07,7.22283935546875,7.262466009899618,7.1645998050123465,7.191317916237254,628502000.0,7.038996410369873,7.052293119244212,78.99358049310497,6.8958005666732785,7.2516493875625825,6.539951745783974,7.1910176277160645,7.159497261047363
67,2010-04-08,7.203327655792236,7.251059534828856,7.145989118849282,7.218037449899484,572989200.0,7.070757722854614,7.0797539440711255,76.80454054932511,6.91848087310791,7.292486423179114,6.544475323036706,7.22283935546875,7.1910176277160645
68,2010-04-09,7.258564472198486,7.261567354474423,7.218638001958876,7.247757783474007,334182800.0,7.116208219528199,7.112264949185191,84.91793209194981,6.9429322481155396,7.339216540926398,6.546647955304681,7.203327655792236,7.22283935546875
69,2010-04-12,7.273574352264404,7.296989778044101,7.25916436617006,7.270872079059908,333026400.0,7.150401020050049,7.141593931563229,83.75683460187065,6.966483044624328,7.3831041606820085,6.549861928566648,7.258564472198486,7.203327655792236
70,2010-04-13,7.277775287628174,7.288883384260014,7.238148633893474,7.260664634340549,306210800.0,7.180540990829468,7.166354178120491,81.25282698266322,6.994386696815491,7.416138008903712,6.5726353847272705,7.273574352264404,7.258564472198486
71,2010-04-14,7.3756422996521,7.379244795988823,7.327010202353472,7.363334171313412,404076400.0,7.210080909729004,7.20440656385351,82.95647365318148,7.026268029212952,7.462569141734804,6.5899669166911,7.277775287628174,7.273574352264404
72,2010-04-15,7.472606182098389,7.475908069017943,7.370237266487585,7.378342481016261,376784800.0,7.2518689155578615,7.253170130807124,94.06427021549968,7.063492918014527,7.519287972989405,6.607697863039649,7.3756422996521,7.277775287628174
73,2010-04-16,7.426976203918457,7.539251594496206,7.341418925349536,7.462099338561923,750545600.0,7.286182069778443,7.284771235009185,86.60178205988316,7.097640800476074,7.554988543432311,6.640293057519837,7.472606182098389,7.3756422996521
74,2010-04-19,7.417071342468262,7.44168760291775,7.2579642697095395,7.4158705101720095,566924400.0,7.311939477920532,7.308825800001744,84.33157503714719,7.134895896911621,7.566934868817715,6.702856925005526,7.426976203918457,7.472606182098389
75,2010-04-20,7.342617034912109,7.482510708845213,7.293684349987637,7.461196348905224,738326400.0,7.327099418640136,7.314969660894537,71.42144145210375,7.164675664901734,7.565093582246248,6.764257747557219,7.417071342468262,7.426976203918457
76,2010-04-21,7.781813621520996,7.81273464393814,7.677043036192504,7.769204885835432,982391200.0,7.382996845245361,7.399850381008438,85.43003394729686,7.210996627807617,7.670717508222095,6.751275747393139,7.342617034912109,7.417071342468262
77,2010-04-22,7.999461650848389,8.007867477208292,7.691154762092164,7.75239640966202,793424800.0,7.462610244750977,7.508870611888429,87.69154064791695,7.266683983802795,7.82066054327984,6.7127074243257505,7.781813621520996,7.342617034912109
78,2010-04-23,8.130348205566406,8.170875089706051,8.015371328595338,8.045090722981627,796955600.0,7.549788618087769,7.621866538011696,88.22691370949512,7.332998418807984,7.965731842235596,6.700264995380372,7.999461650848389,7.781813621520996
79,2010-04-26,8.090423583984375,8.179282781810125,8.051096721440434,8.161871512635164,479068800.0,7.631473541259766,7.707058728188547,85.18095466891285,7.390937280654907,8.078747106027247,6.7031274552825675,8.130348205566406,7.999461650848389
80,2010-04-27,7.8664703369140625,8.04058697477721,7.820840322593738,8.023475519001208,709343600.0,7.690343046188355,7.736042657047731,71.88642728630043,7.435442018508911,8.12549129827507,6.745392738742751,8.090423583984375,8.130348205566406
81,2010-04-28,7.853258609771728,7.92530609640094,7.697454326709986,7.902791707742351,758402400.0,7.738104677200317,7.757354648452094,72.19575458178953,7.474092793464661,8.16696246786679,6.781223119062531,7.8664703369140625,8.090423583984375
82,2010-04-29,8.064602851867676,8.105429534156643,7.865569368809302,7.895889172544146,558840800.0,7.797304344177246,7.813217958164017,74.87472029670987,7.524586629867554,8.235725968833464,6.813447290901644,7.853258609771728,7.8664703369140625
83,2010-04-30,7.837953090667725,8.122543117479996,7.835251618934378,8.084717703471192,542463600.0,7.838402032852173,7.817715254982873,65.40473100276495,7.562292051315308,8.25475935434708,6.869824748283536,8.064602851867676,7.853258609771728
84,2010-05-03,7.995856761932373,8.041788184275632,7.891686591907518,7.920506559377322,454342000.0,7.896280574798584,7.8501046198827815,68.08278914191627,7.6041100263595585,8.295171291354492,6.9130487613646245,7.837953090667725,8.064602851867676
85,2010-05-04,7.7656025886535645,7.903995671061677,7.707664448674482,7.891988152677336,723819600.0,7.938579130172729,7.834740614204742,59.206184601446495,7.632839274406433,8.298914039591933,6.966764509220933,7.995856761932373,7.837953090667725
86,2010-05-05,7.684849739074707,7.749393265906971,7.46690350952179,7.595990563186318,883103200.0,7.928882741928101,7.807487727817462,55.049295367222406,7.655939793586731,8.293582911236406,7.018296675937056,7.7656025886535645,7.995856761932373
87,2010-05-06,7.392454624176025,7.752695472880151,5.981508427600134,7.620006718856909,1285860800.0,7.868182039260864,7.732027163519019,49.26502283498125,7.66539614200592,8.279969126455152,7.050823157556689,7.684849739074707,7.7656025886535645
88,2010-05-07,7.080544948577881,7.402060984065858,6.760830963169009,7.316203879229418,1676018400.0,7.763201713562012,7.613575851711539,43.65160622466367,7.65649516582489,8.300337111308057,7.012653220341723,7.392454624176025,7.684849739074707
89,2010-05-10,7.624808311462402,7.644622040694643,7.460898741386143,7.512533718973891,984306400.0,7.716640186309815,7.615618117120786,54.52187055395011,7.67405686378479,8.2925842462708,7.0555294812987785,7.080544948577881,7.392454624176025
90,2010-05-11,7.700759887695312,7.801927175743486,7.520038683867098,7.560264951717666,848906800.0,7.70006914138794,7.631098439043427,48.53006338691962,7.695206093788147,8.284936585131229,7.105475602445064,7.624808311462402,7.080544948577881
91,2010-05-12,7.867975234985352,7.899196080152759,7.766207480455026,7.78241711688736,654379600.0,7.701540803909301,7.674166947396504,47.57101821029441,7.719822740554809,8.294292440302788,7.14535304080683,7.700759887695312,7.624808311462402
92,2010-05-13,7.755998611450195,7.955331962083875,7.697158630794274,7.901895726739347,599712400.0,7.670680379867553,7.689045431769902,43.035890179202525,7.7339923620224,8.296645929189873,7.171338794854926,7.867975234985352,7.700759887695312
93,2010-05-14,7.619707584381103,7.699561339340355,7.490020885818561,7.659934669974289,759362800.0,7.648855829238892,7.676438550426484,41.54626870068507,7.743628931045532,8.290523560342853,7.1967343017482115,7.755998611450195,7.867975234985352
94,2010-05-17,7.631712436676025,7.690552398539125,7.436281452596077,7.646122419570688,762834800.0,7.6124413967132565,7.668306529744582,45.436497232642495,7.754360985755921,8.282371581138275,7.226350390373566,7.619707584381103,7.755998611450195
95,2010-05-18,7.5758771896362305,7.761701563424234,7.512834300838579,7.714570102068531,782678400.0,7.593468856811524,7.651501195179426,44.69582784644108,7.7660239934921265,8.265261309996088,7.266786676988166,7.631712436676025,7.619707584381103
96,2010-05-19,7.455195426940918,7.592687497370399,7.350425630775395,7.490018756590615,1025726800.0,7.570503425598145,7.61580923731788,37.92815190265597,7.749693083763122,8.267768698968046,7.231617468558198,7.5758771896362305,7.631712436676025
97,2010-05-20,7.137583255767822,7.320405533626535,7.091051412815749,7.261264953654578,1282915200.0,7.545016288757324,7.528859058854232,36.60885037467963,7.706599164009094,8.277851438561576,7.135346889456611,7.455195426940918,7.5758771896362305
98,2010-05-21,7.27447509765625,7.339918845405901,6.945153700247952,6.989283078530614,1223891200.0,7.564409303665161,7.482607429545507,36.0953786217022,7.663805508613587,8.229603600789114,7.09800741643806,7.137583255767822,7.455195426940918
99,2010-05-24,7.4077606201171875,7.532044292958504,7.39275102588163,7.423371431810375,754238800.0,7.54270453453064,7.468998918740358,42.834754290321314,7.629672360420227,8.168845236094816,7.0904994847456395,7.27447509765625,7.137583255767822
100,2010-05-25,7.36153507232666,7.407765518897666,7.119572942434812,7.185316515714762,1048006400.0,7.508782052993775,7.44946003757423,43.4353409548595,7.604425597190857,8.144198735574717,7.0646524588069965,7.4077606201171875,7.27447509765625
101,2010-05-26,7.328210830688477,7.568972879093147,7.317403340796613,7.507431430755497,850654000.0,7.454805612564087,7.4274147272313655,48.542212317699445,7.578173208236694,8.118061971622069,7.038284444851319,7.36153507232666,7.4077606201171875
102,2010-05-27,7.605594635009766,7.621805865535033,7.478309661082847,7.523039446578539,666282400.0,7.439765214920044,7.459811074100165,62.10381517138338,7.555222797393799,8.044719450622,7.065726144165597,7.328210830688477,7.36153507232666
103,2010-05-28,7.711568832397461,7.78721966560997,7.605597383796595,7.786919858340637,815614800.0,7.448951339721679,7.5055852119724005,52.50658227541187,7.548903584480286,8.026141721906638,7.071665447053933,7.605594635009766,7.328210830688477
104,2010-06-01,7.830146312713623,7.983548997552722,7.774008617632067,7.79592340141244,876472800.0,7.46879472732544,7.564596321198077,53.6482238936528,7.540618062019348,7.990132295929671,7.091103828109025,7.711568832397461,7.605594635009766
105,2010-06-02,7.923811912536621,7.949328398211956,7.815138185240962,7.941522987730955,688548000.0,7.5035881996154785,7.629908246895994,51.642516170153556,7.548528528213501,8.019757034892793,7.077300021534208,7.830146312713623,7.711568832397461
106,2010-06-03,7.898899078369141,7.97184767877988,7.8175438453663695,7.960739572760258,650106800.0,7.547958564758301,7.678815670800201,54.43056576481531,7.559230995178223,8.052694083983361,7.065767906373084,7.923811912536621,7.830146312713623
107,2010-06-04,7.683948516845703,7.862267261527299,7.644022054738521,7.751493313704601,758304400.0,7.602595090866089,7.679748915535747,51.89912959438306,7.5738056898117065,8.063734645536877,7.083876734086536,7.898899078369141,7.923811912536621
108,2010-06-07,7.533247470855713,7.779712235444599,7.521538957627569,7.753895148149954,886942000.0,7.628472328186035,7.653112289230285,47.30973252100013,7.5964408159255985,8.028872409414229,7.1640092224369685,7.683948516845703,7.898899078369141
109,2010-06-08,7.484918117523193,7.6191083452133235,7.374443931160991,7.602296690025583,1000770400.0,7.636188077926636,7.622531530738086,47.50457406452433,7.589446306228638,8.02446361468325,7.1544289977740245,7.533247470855713,7.683948516845703
110,2010-06-09,7.300891399383545,7.562067563189672,7.279577832713265,7.549158217708319,854630000.0,7.630123710632324,7.564051506855441,45.908923454406484,7.569452881813049,8.019428029444889,7.119477734181209,7.484918117523193,7.533247470855713
111,2010-06-10,7.520340442657471,7.534449019567039,7.270872746067219,7.350126073609344,776356000.0,7.649336671829223,7.556104040637628,60.705310164589974,7.552071142196655,7.979800200056601,7.12434208433671,7.300891399383545,7.484918117523193
112,2010-06-11,7.610401153564453,7.620908035095645,7.426077408579387,7.4518945007128705,545759200.0,7.649817323684692,7.56597624298796,59.64824197682629,7.544791269302368,7.962750910888974,7.126831627715762,7.520340442657471,7.300891399383545
113,2010-06-14,7.633514881134033,7.779712581531298,7.625409665296966,7.683949027547747,602960400.0,7.642011928558349,7.5782559953781545,56.92202648388874,7.545481634140015,7.9640075278083104,7.126955740471719,7.610401153564453,7.520340442657471
114,2010-06-15,7.795925140380859,7.800728469582078,7.670140762606877,7.674343675657943,585074000.0,7.638589811325073,7.617832203560464,62.43331462612516,7.553692269325256,7.985571040167703,7.121813498482809,7.633514881134033,7.610401153564453
115,2010-06-16,8.022876739501953,8.03788633995598,7.824143024112093,7.838252401253267,783678000.0,7.648496294021607,7.691476664640735,67.89908338489528,7.576042246818543,8.056309280398514,7.095775213238572,7.795925140380859,7.633514881134033
116,2010-06-17,8.161567687988281,8.192488708029906,8.090419601663795,8.12344167667986,872855200.0,7.674763154983521,7.776947759794835,65.42814709271337,7.611360859870911,8.15404541720577,7.068676302536052,8.022876739501953,7.795925140380859
117,2010-06-18,8.227612495422363,8.255532242343993,8.148059373469323,8.172976238540528,784621600.0,7.7291295528411865,7.858886802636204,64.64464916886337,7.665862321853638,8.226838667102436,7.10488597660484,8.161567687988281,8.022876739501953
118,2010-06-21,8.110532760620117,8.375910180383064,8.067303616637165,8.336283531867306,776490400.0,7.786858081817627,7.904640613178733,57.9637732173393,7.707665205001831,8.270439704801777,7.144890705201885,8.227612495422363,8.161567687988281
119,2010-06-22,8.221007347106934,8.284649834036955,8.15046047762038,8.170273402184094,717262000.0,7.860467004776001,7.962161837529315,58.36135817872043,7.748327541351318,8.336796703732096,7.159858378970541,8.110532760620117,8.227612495422363
120,2010-06-23,8.134550094604492,8.245324846577542,8.042388239308885,8.24292318249013,768457200.0,7.943832874298096,7.993505156997529,56.40794705971135,7.78697829246521,8.369999032714013,7.203957552216408,8.221007347106934,8.110532760620117
121,2010-06-24,8.075410842895508,8.201494996656013,8.048392122840971,8.135450038146201,714277200.0,7.999339914321899,8.00839709988807,61.63038716956454,7.824338293075561,8.378632150379238,7.270044435771885,8.134550094604492,8.221007347106934
122,2010-06-25,8.006366729736328,8.113539021052391,7.979648608731912,8.107235051548079,549942400.0,8.038936471939087,8.008027941678662,64.7732311409599,7.844376897811889,8.394334337576742,7.294419458047036,8.075410842895508,8.134550094604492
123,2010-06-28,8.054399490356445,8.097929266967423,7.940923225808239,8.013271378706731,584948000.0,8.081024932861329,8.01645913234735,67.78544918538825,7.861518430709839,8.41540374954751,7.307633111872168,8.006366729736328,8.075410842895508
124,2010-06-29,7.690253734588623,7.937019142701755,7.634116031132963,7.928913124461805,1133344800.0,8.070457792282104,7.9571490600275805,60.93042295165005,7.854523801803589,8.413586247273967,7.295461356333211,8.054399490356445,8.006366729736328
125,2010-06-30,7.550961494445801,7.7442906986726205,7.505331467067005,7.706465280171938,739452000.0,8.023266267776489,7.883296775376347,50.900122647790596,7.835881280899048,8.40988196779368,7.261880594004415,7.690253734588623,8.054399490356445
126,2010-07-01,7.459399223327637,7.649126711527502,7.301493789890002,7.63411630833777,1022896000.0,7.953049421310425,7.806224493185672,45.56513029532188,7.813906288146972,8.410938287004623,7.216874289289322,7.550961494445801,7.690253734588623
127,2010-07-02,7.413167953491211,7.532948151831139,7.300891753469203,7.519738196881776,693842800.0,7.871604967117309,7.734759667786679,43.61519362322125,7.800367259979248,8.421598689226432,7.179135830732066,7.459399223327637,7.550961494445801
128,2010-07-06,7.463903427124023,7.589086593858715,7.389753231026645,7.535050740685395,615235600.0,7.8069420337677,7.685513078575287,39.713569519901576,7.796900057792664,8.42514319217357,7.168656923411758,7.413167953491211,7.459399223327637
129,2010-07-07,7.76530122756958,7.768304108904132,7.497522931947547,7.519736718563069,654556000.0,7.761371421813965,7.700020014756067,42.37187704851129,7.810919213294983,8.422131957910445,7.199706468679521,7.463903427124023,7.413167953491211
130,2010-07-08,7.747891902923584,7.892289167429189,7.651827733033015,7.879680429491751,738144400.0,7.722705602645874,7.708723994422888,36.80078263475879,7.833269238471985,8.396785163523726,7.269753313420245,7.76530122756958,7.463903427124023
131,2010-07-09,7.793822765350342,7.802227788405998,7.659932391402046,7.711867177163303,433322400.0,7.694546794891357,7.7241964982278795,35.97903674703382,7.846943354606628,8.391438369989237,7.3024483392240205,7.747891902923584,7.76530122756958
132,2010-07-12,7.723874568939209,7.860766205038238,7.650926031879293,7.761099557845389,562878400.0,7.666297578811646,7.7241379656299385,37.109684861051896,7.852617025375366,8.38903895392167,7.316195096829063,7.793822765350342,7.747891902923584
133,2010-07-13,7.559063911437988,7.697156378040592,7.397855830802709,7.694755515784112,1190924000.0,7.6167640209198,7.694124501231402,28.703829271779924,7.848894476890564,8.392700912948776,7.305088040832352,7.723874568939209,7.793822765350342
134,2010-07-14,7.586982727050781,7.67914458258962,7.475007944362034,7.4864166504308765,812047600.0,7.606436920166016,7.674644178653107,31.69404220885842,7.83844735622406,8.39443012896106,7.28246458348706,7.559063911437988,7.723874568939209
135,2010-07-15,7.548558712005615,7.714269548467604,7.42397517620144,7.451894124204759,824866000.0,7.606196641921997,7.6517195483535625,32.13919571426955,7.814731454849243,8.378007091979558,7.251455817718927,7.586982727050781,7.559063911437988
136,2010-07-16,7.502025127410889,7.654226950843208,7.457295345270232,7.600490930197377,1039858400.0,7.610459232330323,7.624502380909439,32.637325512410825,7.781754326820374,8.33669717095516,7.226811482685587,7.548558712005615,7.586982727050781
137,2010-07-19,7.372339248657227,7.501426289516156,7.192819666430384,7.501426289516156,1024478000.0,7.606376361846924,7.578654538681763,27.768949913057966,7.738990664482117,8.28093142539404,7.197049903570192,7.502025127410889,7.548558712005615
138,2010-07-20,7.561768054962158,7.592088671350522,7.205129660606688,7.29188779487276,1074950800.0,7.616162824630737,7.575584268914563,45.27386116565954,7.711552429199219,8.229317095029916,7.193787763368521,7.372339248657227,7.502025127410889
139,2010-07-21,7.632313728332519,7.959833053364771,7.625109537682044,7.95803180529627,1185671200.0,7.602864074707031,7.585898716081464,53.15181270612365,7.682117748260498,8.141588297826678,7.222647198694318,7.561768054962158,7.372339248657227
140,2010-07-22,7.775811195373535,7.805230783575795,7.664436009377423,7.735584117031143,645318800.0,7.605656003952026,7.620428257770931,61.784450075335066,7.66418080329895,8.074684059837374,7.253677546760526,7.632313728332519,7.561768054962158
141,2010-07-23,7.80342960357666,7.816638758308089,7.693555857727129,7.71787230994361,533388800.0,7.606616687774658,7.653701229735608,64.73925834573555,7.650581741333008,8.01965391525345,7.281509567412566,7.775811195373535,7.632313728332519
142,2010-07-26,7.783615112304687,7.808231366835274,7.736483658444917,7.805229286816482,420551600.0,7.612590742111206,7.6773219356572575,62.36351861781963,7.639444160461426,7.975254817038746,7.303633503884106,7.80342960357666,7.775811195373535
143,2010-07-27,7.92771053314209,7.949324704345197,7.814234330673173,7.831345783349119,584771600.0,7.649455404281616,7.722847135199954,57.15042690901913,7.633109712600708,7.939449344314444,7.3267700808869725,7.783615112304687,7.80342960357666
